videoId,author,publishedAt,likeCount,search_keyword,video_title,teks_bersih,hashtags,text,teks_bersih_lower,"1 = Pos, 2 = Net, 3 = Neg"
6b1MGWf2YmE,@sigitallatif2783,2025-04-08T14:38:44Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,,#exoticcarsbandung #shorts,😮😮😮,,
6b1MGWf2YmE,@BALDWIN-o99,2025-04-08T13:39:05Z,1,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Yang terakhir devil,#exoticcarsbandung #shorts,Yang terakhir devil,yang terakhir devil,3
6b1MGWf2YmE,@dhidi10,2025-04-08T11:25:43Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Tetep masih mahal pajak koenigsegg, pertahun bisa 200jutaan, sementara brio plat khusus cuma 35 jutaan..",#exoticcarsbandung #shorts,"Tetep masih mahal pajak koenigsegg, pertahun bisa 200jutaan, sementara brio plat khusus cuma 35 jutaan..","tetep masih mahal pajak koenigsegg, pertahun bisa 200jutaan, sementara brio plat khusus cuma 35 jutaan..",3
6b1MGWf2YmE,@jalujanalokajagadhita,2025-04-08T09:57:09Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,alamak plat nomer 1 angka pula,#exoticcarsbandung #shorts,alamak plat nomer 1 angka pula,alamak plat nomer 1 angka pula,3
6b1MGWf2YmE,@AfizieAzhan,2025-04-08T09:55:10Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Meanwhile mak aku kereta kecil ada nombor plate bmw  tka mampu pakai bmw kita buat no plate itu,#exoticcarsbandung #shorts,Meanwhile mak aku kereta kecil ada nombor plate bmw 😂 tka mampu pakai bmw kita buat no plate itu,meanwhile mak aku kereta kecil ada nombor plate bmw  tka mampu pakai bmw kita buat no plate itu,3
6b1MGWf2YmE,@aidan5025,2025-04-08T05:50:00Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,jirr plat nomer 20 juta,#exoticcarsbandung #shorts,jirr plat nomer 20 juta ☠️,jirr plat nomer 20 juta,2
6b1MGWf2YmE,@rafflimv,2025-04-08T05:38:36Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Bupati jir,#exoticcarsbandung #shorts,Bupati jir 😂,bupati jir,2
6b1MGWf2YmE,@basidabie567,2025-04-07T23:15:01Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"serius nanya.
Letak kerennya dimana?...",#exoticcarsbandung #shorts,"serius nanya.
Letak kerennya dimana?...","serius nanya.
letak kerennya dimana?...",2
6b1MGWf2YmE,@herrylevine1996,2025-04-07T21:23:52Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Punya Plat mewah itu cuma biar di liat ke orang2,"" wah plat nya mahal ya"", wkwk pdahal gada manfaat nya, sama2 plat",#exoticcarsbandung #shorts,"Punya Plat mewah itu cuma biar di liat ke orang²,"" wah plat nya mahal ya"", wkwk pdahal gada manfaat nya, sama² plat","punya plat mewah itu cuma biar di liat ke orang2,"" wah plat nya mahal ya"", wkwk pdahal gada manfaat nya, sama2 plat",2
6b1MGWf2YmE,@himurazen5918,2025-04-07T13:05:28Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Org kaya asli tu ga sepamer kao,#exoticcarsbandung #shorts,Org kaya asli tu ga sepamer kao,org kaya asli tu ga sepamer kao,3
6b1MGWf2YmE,@himurazen5918,2025-04-07T13:05:05Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Bapak kao kaya,#exoticcarsbandung #shorts,Bapak kao kaya,bapak kao kaya,2
6b1MGWf2YmE,@kalluha-q9e,2025-04-07T11:49:09Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Berapa si termahal nyaaaaa yaelaahhh,#exoticcarsbandung #shorts,Berapa si termahal nyaaaaa yaelaahhh,berapa si termahal nyaaaaa yaelaahhh,2
6b1MGWf2YmE,@charlotekatakuri559,2025-04-07T11:15:02Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Ad yg murah 100 rb pesen plat doang,#exoticcarsbandung #shorts,Ad yg murah 100 rb pesen plat doang,ad yg murah 100 rb pesen plat doang,3
6b1MGWf2YmE,@RadenWijaya-i2c,2025-04-07T10:28:06Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Hampir sempurna editingnya,#exoticcarsbandung #shorts,Hampir sempurna editingnya,hampir sempurna editingnya,2
6b1MGWf2YmE,@KhrisnaYetty,2025-04-07T10:22:33Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"b.1 
Mantap itu baru org kayaaaa",#exoticcarsbandung #shorts,"b.1 
Mantap itu baru org kayaaaa","b.1 
mantap itu baru org kayaaaa",1
6b1MGWf2YmE,@omen7505,2025-04-07T10:18:50Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Mobil dibawah 500 JT pake plat no mahal mantap,#exoticcarsbandung #shorts,Mobil dibawah 500 JT pake plat no mahal mantap,mobil dibawah 500 jt pake plat no mahal mantap,1
6b1MGWf2YmE,@AlvinAchmadRezky,2025-04-07T06:25:23Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Kemarin tanggal 6 aku ketemu plat B 1 dua kali di semarang,#exoticcarsbandung #shorts,Kemarin tanggal 6 aku ketemu plat B 1 dua kali di semarang,kemarin tanggal 6 aku ketemu plat b 1 dua kali di semarang,2
6b1MGWf2YmE,@leehan6996,2025-04-07T00:43:33Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"gokil mobil bu ika istrinya mas kacung motor...
platnya B 1 IKA,,,pdahal orang tulungagung jatim...
ngalahin brp orang kaya di indonesia yg namanya ika.",#exoticcarsbandung #shorts,"gokil mobil bu ika istrinya mas kacung motor...
platnya B 1 IKA,,,pdahal orang tulungagung jatim😅...
ngalahin brp orang kaya di indonesia yg namanya ika.","gokil mobil bu ika istrinya mas kacung motor...
platnya b 1 ika,,,pdahal orang tulungagung jatim...
ngalahin brp orang kaya di indonesia yg namanya ika.",1
6b1MGWf2YmE,@DikaBae-v4l,2025-04-06T14:18:17Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Sekaya apa kalian, cm makhluk kecil tinggl d bumi sbesar butiran debu, Blagunya setinggi lngit!!",#exoticcarsbandung #shorts,"Sekaya apa kalian, cm makhluk kecil tinggl d bumi sbesar butiran debu, Blagunya setinggi lngit!!","sekaya apa kalian, cm makhluk kecil tinggl d bumi sbesar butiran debu, blagunya setinggi lngit!!",3
6b1MGWf2YmE,@somadyo4023,2025-04-06T13:26:33Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Biasa aja, tidak ada yang istimewa di dunia ini hanya sementara,",#exoticcarsbandung #shorts,"Biasa aja, tidak ada yang istimewa di dunia ini hanya sementara,","biasa aja, tidak ada yang istimewa di dunia ini hanya sementara,",3
6b1MGWf2YmE,@GTGTABA,2025-04-06T07:34:02Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Plat mu punya mobil yg bagus,",#exoticcarsbandung #shorts,"Plat mu punya mobil yg bagus,💀","plat mu punya mobil yg bagus,",1
6b1MGWf2YmE,@akazonae,2025-04-06T03:04:43Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Bg kalo emang uang menjamin kekuasaan,  lah yg korupsi 270 triliun masih merasa miskin aja tuh,, dibandingin cuma brio belum apa2 kan bg",#exoticcarsbandung #shorts,"Bg kalo emang uang menjamin kekuasaan,  lah yg korupsi 270 triliun masih merasa miskin aja tuh,, dibandingin cuma brio belum apa² kan bg","bg kalo emang uang menjamin kekuasaan,  lah yg korupsi 270 triliun masih merasa miskin aja tuh,, dibandingin cuma brio belum apa2 kan bg",3
6b1MGWf2YmE,@Bimbimm3638,2025-04-05T19:11:04Z,1,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,KEBANYAKAN DI INDONESIA KAYA HASIL KORUPSI UPSSS,#exoticcarsbandung #shorts,KEBANYAKAN DI INDONESIA KAYA HASIL KORUPSI UPSSS🎉,kebanyakan di indonesia kaya hasil korupsi upsss,3
6b1MGWf2YmE,@bobbymambo6412,2025-04-05T15:55:32Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Orang kaya itu saking kayanya uda bosen naik mobil mewah.,#exoticcarsbandung #shorts,Orang kaya itu saking kayanya uda bosen naik mobil mewah.,orang kaya itu saking kayanya uda bosen naik mobil mewah.,1
6b1MGWf2YmE,@tamapurba82,2025-04-05T15:29:34Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,,#exoticcarsbandung #shorts,😂,,
6b1MGWf2YmE,@SimbahDIY,2025-04-05T14:27:02Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,liat komenan si miskin lucu2...,#exoticcarsbandung #shorts,liat komenan si miskin lucu2...😅😅,liat komenan si miskin lucu2...,3
6b1MGWf2YmE,@kamilzami8894,2025-04-05T08:21:54Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Sama2 pejabatnya dpt cuan lbh,#exoticcarsbandung #shorts,Sama2 pejabatnya dpt cuan lbh😂😂,sama2 pejabatnya dpt cuan lbh,2
6b1MGWf2YmE,@Gasaka,2025-04-04T15:13:11Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Tetap mahalan plat Koenigsegg, coba platnya kepukul langsung waktu kepasang di mobilnya, berapa tuh biayanya",#exoticcarsbandung #shorts,"Tetap mahalan plat Koenigsegg, coba platnya kepukul langsung waktu kepasang di mobilnya, berapa tuh biayanya😁","tetap mahalan plat koenigsegg, coba platnya kepukul langsung waktu kepasang di mobilnya, berapa tuh biayanya",4
6b1MGWf2YmE,@Uuuurrrrraaaaaa,2025-04-04T13:54:46Z,1,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,bukannya B1 itu haram ya?,#exoticcarsbandung #shorts,bukannya B1 itu haram ya?😅,bukannya b1 itu haram ya?,2
6b1MGWf2YmE,@Fish-hunter-r6l,2025-04-04T12:11:09Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Ah ngaco,jelas mobil putih lah yg pasti kaya plat nomor B 1 tanpa huruf dibelakng cuman 20jtaan broo tambah harga brio berapa coba",#exoticcarsbandung #shorts,"Ah ngaco,jelas mobil putih lah yg pasti kaya plat nomor B 1 tanpa huruf dibelakng cuman 20jtaan broo tambah harga brio berapa coba😅","ah ngaco,jelas mobil putih lah yg pasti kaya plat nomor b 1 tanpa huruf dibelakng cuman 20jtaan broo tambah harga brio berapa coba",3
6b1MGWf2YmE,@yrshw6077,2025-04-04T11:38:27Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Komentar dibawah semua mendefinisikan arti orang kaya, tapi bagiku orang kaya adalah bukan orang miskin dan orang miskin bukanlah orang kaya.",#exoticcarsbandung #shorts,"Komentar dibawah semua mendefinisikan arti orang kaya, tapi bagiku orang kaya adalah bukan orang miskin dan orang miskin bukanlah orang kaya.","komentar dibawah semua mendefinisikan arti orang kaya, tapi bagiku orang kaya adalah bukan orang miskin dan orang miskin bukanlah orang kaya.",3
6b1MGWf2YmE,@masda2829,2025-04-04T02:52:25Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Tipu boong, itu bisa aj anggota yg punya JD mereka byr GK sesuai harga",#exoticcarsbandung #shorts,"Tipu boong, itu bisa aj anggota yg punya JD mereka byr GK sesuai harga","tipu boong, itu bisa aj anggota yg punya jd mereka byr gk sesuai harga",3
6b1MGWf2YmE,@hanafisabri453,2025-04-04T00:31:29Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Brio ingin memperkaya pejabat pajak,#exoticcarsbandung #shorts,Brio ingin memperkaya pejabat pajak 😂😂😂,brio ingin memperkaya pejabat pajak,3
6b1MGWf2YmE,@fazlieismail12,2025-04-03T20:02:38Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Babi 1,#exoticcarsbandung #shorts,Babi 1,babi 1,3
6b1MGWf2YmE,@Hanif-m5n,2025-04-03T18:47:42Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Untung masih B1.. kalau udah B2 pasti banyak yang demo penistaan agama ini,#exoticcarsbandung #shorts,Untung masih B1.. kalau udah B2 pasti banyak yang demo penistaan agama ini,untung masih b1.. kalau udah b2 pasti banyak yang demo penistaan agama ini,2
6b1MGWf2YmE,@gooslost725,2025-04-03T18:00:03Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Tekan like kalo kalian milih mobil mewah daripada plat mahal,#exoticcarsbandung #shorts,Tekan like kalo kalian milih mobil mewah daripada plat mahal,tekan like kalo kalian milih mobil mewah daripada plat mahal,2
6b1MGWf2YmE,@apratama4556,2025-04-03T11:58:13Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,plat bagus di jual oleh......,#exoticcarsbandung #shorts,plat bagus di jual oleh...😊...,plat bagus di jual oleh......,1
6b1MGWf2YmE,@SerialDesignatioN,2025-04-03T09:54:49Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Masih mending mobil mewah tapi tetap plat biasa biar gak bayar perpanjangan lebih ke samsat,#exoticcarsbandung #shorts,Masih mending mobil mewah tapi tetap plat biasa biar gak bayar perpanjangan lebih ke samsat 😂,masih mending mobil mewah tapi tetap plat biasa biar gak bayar perpanjangan lebih ke samsat,2
6b1MGWf2YmE,@Vizxpmps,2025-04-02T11:03:19Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,d brio strikaan,#exoticcarsbandung #shorts,😂 d brio strikaan 😂,d brio strikaan,3
6b1MGWf2YmE,@RudyPatang,2025-04-02T09:30:25Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Editannye jago juga,#exoticcarsbandung #shorts,Editannye jago juga 😂😂😂,editannye jago juga,3
6b1MGWf2YmE,@nickg7349,2025-04-02T01:05:00Z,1,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Memang kaya dan pengen terlihat kaya,#exoticcarsbandung #shorts,Memang kaya dan pengen terlihat kaya 😅,memang kaya dan pengen terlihat kaya,2
6b1MGWf2YmE,@hanxxz,2025-04-01T16:23:37Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,City car sama lcgc sama ga bang,#exoticcarsbandung #shorts,City car sama lcgc sama ga bang,city car sama lcgc sama ga bang,2
6b1MGWf2YmE,@auliaandini-ul3qo,2025-04-01T11:31:02Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"norak lo 
Honda Brio bukan kategori LCGC ",#exoticcarsbandung #shorts,"norak lo 
Honda Brio bukan kategori LCGC 😂😂😂","norak lo 
honda brio bukan kategori lcgc ",3
6b1MGWf2YmE,@salamjayatekhnik7275,2025-04-01T11:00:08Z,1,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Jual NOPOL
HARGA DIRI JG D JUAL

Bikin BEBAN PAJAK RAKYAT AJEH BUAT NGE_GAJI NYE
",#exoticcarsbandung #shorts,"Jual NOPOL
HARGA DIRI JG D JUAL
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
Bikin BEBAN PAJAK RAKYAT AJEH BUAT NGE_GAJI NYE
😪😪😪😪😪😪😪😪","jual nopol
harga diri jg d jual

bikin beban pajak rakyat ajabuat nge gaji nyq
",3
6b1MGWf2YmE,@AgussalimUs,2025-04-01T08:15:58Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Yang penting konten, betul tidak, nomor 2",#exoticcarsbandung #shorts,"Yang penting konten, betul tidak, nomor 2","yang penting konten, betul tidak, nomor 2",2
6b1MGWf2YmE,@rullsevany4959,2025-03-31T16:47:31Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Dari tahun 90 an sedan timur nenek aq dah plat.No 1,#exoticcarsbandung #shorts,Dari tahun 90 an sedan timur nenek aq dah plat.No 1,dari tahun 90 an sedan timur nenek aq dah plat.no 1,2
6b1MGWf2YmE,@irmankampungchannel307,2025-03-31T08:39:51Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Termahal di Jatabek kali, bukan di Indonesia..",#exoticcarsbandung #shorts,"Termahal di Jatabek kali, bukan di Indonesia..","termahal di jatabek kali, bukan di indonesia..",3
6b1MGWf2YmE,@tuanmudarafa5948,2025-03-31T01:44:51Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Di arab kalo ada mobil plat 1 digit.bakal di beli sejelek apapun modelnya semahal apapun harganya,#exoticcarsbandung #shorts,Di arab kalo ada mobil plat 1 digit.bakal di beli sejelek apapun modelnya semahal apapun harganya,di arab kalo ada mobil plat 1 digit.bakal di beli sejelek apapun modelnya semahal apapun harganya,2
6b1MGWf2YmE,@bebeb832,2025-03-30T17:09:41Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Gunanya apa,#exoticcarsbandung #shorts,Gunanya apa😂,gunanya apa,2
6b1MGWf2YmE,@radenbuluagung-1226,2025-03-30T13:23:30Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Orang kaya itu gk butuh pengakuan.    klo yg masih cari perhatian itu orang kaya yg jiwanya kere,",#exoticcarsbandung #shorts,"Orang kaya itu gk butuh pengakuan.    klo yg masih cari perhatian itu orang kaya yg jiwanya kere,","orang kaya itu gk butuh pengakuan.    klo yg masih cari perhatian itu orang kaya yg jiwanya kere,",3
6b1MGWf2YmE,@tumadiyanto9382,2025-03-30T13:18:56Z,69,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Orang kaya menurut pengetahuanku orang yg bekerja mendapatkan hasil entah banyak atau sedikit yg penting kita banyak bersukur..,#exoticcarsbandung #shorts,Orang kaya menurut pengetahuanku orang yg bekerja mendapatkan hasil entah banyak atau sedikit yg penting kita banyak bersukur..👍👍,orang kaya menurut pengetahuanku orang yg bekerja mendapatkan hasil entah banyak atau sedikit yg penting kita banyak bersukur..,3
6b1MGWf2YmE,@rickzoom6208,2025-03-30T03:45:13Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Ga jls ajg,#exoticcarsbandung #shorts,Ga jls ajg,ga jls ajg,3
6b1MGWf2YmE,@batarapws,2025-03-30T01:52:47Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Kaya mana sama rajin ibadah

Katanya beliau",#exoticcarsbandung #shorts,"Kaya mana sama rajin ibadah

Katanya beliau","kaya mana sama rajin ibadah

katanya beliau",3
6b1MGWf2YmE,@Jalan2313,2025-03-29T10:25:16Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Org kaya beneran kalau dpt duit 300T tapi hanya dihukum 6.5 th. Sisa buanyaakk,#exoticcarsbandung #shorts,Org kaya beneran kalau dpt duit 300T tapi hanya dihukum 6.5 th. Sisa buanyaakk😂😂😂,org kaya beneran kalau dpt duit 300t tapi hanya dihukum 6.5 th. sisa buanyaakk,2
6b1MGWf2YmE,@apriliantoakbar4653,2025-03-29T05:55:04Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,By One  plat Nomer-nya,#exoticcarsbandung #shorts,By One 😂😂😂 plat Nomer-nya,by one  plat nomer-nya,2
6b1MGWf2YmE,@yuanita9566,2025-03-28T19:15:08Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"mahal pajaknya doang sih, tapi jika dihitung2 untuk dipakai keseharianya pertahun ya sama saja mungkin, karena dari segi bahan baka, service, spare part perawatan dan lain2 jauh lebih menguras kantong jika mobil sport dibanding brio yang gak seberapa ya",#exoticcarsbandung #shorts,"mahal pajaknya doang sih, tapi jika dihitung² untuk dipakai keseharianya pertahun ya sama saja mungkin, karena dari segi bahan baka, service, spare part perawatan dan lain² jauh lebih menguras kantong jika mobil sport dibanding brio yang gak seberapa ya","mahal pajaknya doang sih, tapi jika dihitung2 untuk dipakai keseharianya pertahun ya sama saja mungkin, karena dari segi bahan bakar, service, spare part perawatan dan lain2 jauh lebih menguras kantong jika mobil sport dibanding brio yang gak seberapa ya",1
6b1MGWf2YmE,@faqihwijaya5202,2025-03-27T22:27:42Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Itu mah brio inceran mata elang udah nunggak 1 tahun pindah tangan 10 kali,biasanya yg naik songong tapi dompet kosong",#exoticcarsbandung #shorts,"Itu mah brio inceran mata elang udah nunggak 1 tahun pindah tangan 10 kali,biasanya yg naik songong tapi dompet kosong😂","itu mah brio inceran mata elang udah nunggak 1 tahun pindah tangan 10 kali,biasanya yg naik songong tapi dompet kosong",3
6b1MGWf2YmE,@Spendasih,2025-03-27T21:21:15Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Satu nomor bung,#exoticcarsbandung #shorts,Satu nomor bung💀,satu nomor bung,2
6b1MGWf2YmE,@SuperKoboy29,2025-03-27T17:54:47Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Intiny bersyukur ataas apa yg dmiliki.... 
diatas genteng mash ada langit",#exoticcarsbandung #shorts,"Intiny bersyukur ataas apa yg dmiliki.... 
diatas genteng mash ada langit😂😂😂😂😂😂","intiny bersyukur ataas apa yg dmiliki.... 
diatas genteng mash ada langit",2
6b1MGWf2YmE,@Beeinst,2025-03-27T15:03:39Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,B1 one ( satu lawan 1 ),#exoticcarsbandung #shorts,B1 one ( satu lawan 1 )🤣🤣,b1 one ( satu lawan 1 ),2
